,index,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,emotion
251,2959,titles03/index.html.2621,tt0118111,Wenn Guffman kommt (1996),wenn guffman kommt,http://www.imdb.com/title/tt0118111/,7.6,20573.0,5040.0,1996.0,video.movie,2,3,12,137,198,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
252,2974,titles03/index.html.2643,tt0118842,Chasing Amy (1997),chasing amy,http://www.imdb.com/title/tt0118842/,7.4,97329.0,6780.0,1997.0,video.movie,8,6,22,401,493,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,happy
253,2979,titles03/index.html.2651,tt0118983,Mein Herz spielt verrückt (1997),mein herz spielt verr ckt,http://www.imdb.com/title/tt0118983/,7.1,8868.0,10740.0,1997.0,video.movie,7,0,14,74,30,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,happy
254,2980,titles03/index.html.2654,tt0119038,Dinner für Spinner (1998),dinner f r spinner,http://www.imdb.com/title/tt0119038/,7.7,23638.0,4800.0,1998.0,video.movie,5,4,21,92,106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
255,2989,titles03/index.html.2662,tt0119164,Ganz oder gar nicht (1997),ganz oder gar nicht,http://www.imdb.com/title/tt0119164/,7.2,71136.0,5460.0,1997.0,video.movie,34,26,37,453,170,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,happy
256,3001,titles03/index.html.2685,tt0119654,Men in Black (1997),men in black,http://www.imdb.com/title/tt0119654/,7.2,295461.0,5880.0,1997.0,video.movie,17,28,78,3292,269,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,happy
257,3025,titles03/index.html.2710,tt0120188,Three Kings - Es ist schön König zu sein (1999),three kings es ist sch n k nig zu sein,http://www.imdb.com/title/tt0120188/,7.2,117056.0,6840.0,1999.0,video.movie,10,13,120,811,546,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
258,3045,titles03/index.html.2737,tt0120655,Dogma (1999),dogma,http://www.imdb.com/title/tt0120655/,7.4,155121.0,7800.0,1999.0,video.movie,0,0,59,364,1005,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
259,3058,titles03/index.html.2758,tt0120780,Out of Sight (1998),out of sight,http://www.imdb.com/title/tt0120780/,7.1,62687.0,7380.0,1998.0,video.movie,13,7,104,552,296,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,happy
260,3064,titles03/index.html.2778,tt0120885,Wag the Dog - Wenn der Schwanz mit dem Hund wedelt (1997),wag the dog wenn der schwanz mit dem hund wedelt,http://www.imdb.com/title/tt0120885/,7.1,59658.0,5820.0,1997.0,video.movie,3,12,41,171,212,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
261,3096,titles03/index.html.2823,tt0126886,Election (1999),election,http://www.imdb.com/title/tt0126886/,7.3,62886.0,6180.0,1999.0,video.movie,22,18,34,381,429,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
262,3115,titles03/index.html.2850,tt0133189,Punk! (1998),punk,http://www.imdb.com/title/tt0133189/,7.5,19134.0,5820.0,1998.0,video.movie,2,1,9,7,319,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,happy
263,3124,titles03/index.html.2864,tt0137386,Billy's Hollywood Screen Kiss (1998),billy s hollywood screen kiss,http://www.imdb.com/title/tt0137386/,7.2,2975.0,5520.0,1998.0,video.movie,2,2,12,5,56,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,happy
264,3125,titles03/index.html.2866,tt0138097,Shakespeare in Love (1998),shakespeare in love,http://www.imdb.com/title/tt0138097/,7.2,143051.0,7380.0,1998.0,video.movie,51,61,85,1495,740,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,happy
265,3139,titles03/index.html.2886,tt0142181,Chûgoku no chôjin (1998),ch goku no ch jin,http://www.imdb.com/title/tt0142181/,7.7,3352.0,7080.0,1998.0,video.movie,4,1,2,0,31,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
266,3150,titles03/index.html.2900,tt0147612,Happiness (1998),happiness,http://www.imdb.com/title/tt0147612/,7.8,47177.0,8040.0,1998.0,video.movie,13,14,22,302,487,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
267,3155,titles03/index.html.2906,tt0150992,Hum Dil De Chuke Sanam (1999),hum dil de chuke sanam,http://www.imdb.com/title/tt0150992/,7.6,6640.0,11280.0,1999.0,video.movie,26,2,5,156,44,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,happy
268,3159,titles03/index.html.2910,tt0151568,Topsy-Turvy - Auf den Kopf gestellt (1999),topsy turvy auf den kopf gestellt,http://www.imdb.com/title/tt0151568/,7.4,8738.0,9600.0,1999.0,video.movie,12,22,14,150,194,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
269,3160,titles03/index.html.2911,tt0151804,Alles Routine (1999),alles routine,http://www.imdb.com/title/tt0151804/,7.9,163891.0,5340.0,1999.0,video.movie,0,0,39,947,600,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
270,3178,titles03/index.html.2932,tt0158983,South Park - Der Film (1999),south park der film,http://www.imdb.com/title/tt0158983/,7.8,130357.0,4860.0,1999.0,video.movie,6,8,69,27,920,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,happy
271,3188,titles03/index.html.2946,tt0162346,Ghost World (2001),ghost world,http://www.imdb.com/title/tt0162346/,7.5,80591.0,6660.0,2001.0,video.movie,35,31,35,304,469,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
272,3191,titles03/index.html.2949,tt0162796,Bump in the Night (TV Series 1994–1995),bump in the night tv series,http://www.imdb.com/title/tt0162796/,8.2,335.0,1500.0,1994.0,video.tv,0,0,10,12,9,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
273,3229,titles03/index.html.3004,tt0177789,Galaxy Quest - Planlos durchs Weltall (1999),galaxy quest planlos durchs weltall,http://www.imdb.com/title/tt0177789/,7.3,101591.0,6120.0,1999.0,video.movie,7,14,68,521,578,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,happy
274,3246,titles03/index.html.3022,tt0182576,Family Guy (TV Series 1999– ),family guy tv series,http://www.imdb.com/title/tt0182576/,8.5,168891.0,1320.0,1999.0,video.tv,13,49,336,6333,533,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
275,3277,titles03/index.html.3058,tt0196072,Saturday Night Live: The Best of Robin Williams (Video 1991),saturday night live the best of robin williams video,http://www.imdb.com/title/tt0196072/,7.2,80.0,6540.0,1991.0,video.movie,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
276,3281,titles03/index.html.3061,tt0197148,Mission Hill (TV Series 1999–2002),mission hill tv series,http://www.imdb.com/title/tt0197148/,8.0,2826.0,1800.0,1999.0,video.tv,0,0,0,0,37,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
277,3282,titles03/index.html.3062,tt0197159,Der kleine Meisterregisseur (TV Series 1999–2004),der kleine meisterregisseur tv series,http://www.imdb.com/title/tt0197159/,8.2,6053.0,1800.0,1999.0,video.tv,0,0,4,151,82,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
278,3290,titles03/index.html.3072,tt0201675,The Human Condition (1999),the human condition,http://www.imdb.com/title/tt0201675/,7.1,37.0,600.0,1999.0,video.movie,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,happy
279,3294,titles03/index.html.3077,tt0203166,Zusammen! (2000),zusammen,http://www.imdb.com/title/tt0203166/,7.5,15039.0,6360.0,2000.0,video.movie,14,14,21,5,84,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,happy
280,3304,titles03/index.html.3088,tt0206512,SpongeBob Schwammkopf (TV Series 1999– ),spongebob schwammkopf tv series,http://www.imdb.com/title/tt0206512/,8.1,38434.0,1800.0,1999.0,video.tv,38,31,114,855,254,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
281,3310,titles03/index.html.3099,tt0210413,Clerks (TV Series 2000– ),clerks tv series,http://www.imdb.com/title/tt0210413/,7.4,9128.0,1320.0,2000.0,video.tv,0,0,5,44,88,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
282,3363,titles03/index.html.3169,tt0234288,Wir müssen zusammenhalten (2000),wir m ssen zusammenhalten,http://www.imdb.com/title/tt0234288/,7.8,3788.0,7380.0,2000.0,video.movie,15,3,4,0,61,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,happy
283,3387,titles03/index.html.3198,tt0242519,Hera Pheri (2000),hera pheri,http://www.imdb.com/title/tt0242519/,8.5,11531.0,9360.0,2000.0,video.movie,5,3,8,113,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
284,3393,titles03/index.html.3206,tt0243493,Ein Mann sieht rosa (2001),ein mann sieht rosa,http://www.imdb.com/title/tt0243493/,7.1,11804.0,5040.0,2001.0,video.movie,1,0,10,4,94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
285,3405,titles03/index.html.3218,tt0244504,Ich Du Sie - Darlenes Männer (2000),ich du sie darlenes m nner,http://www.imdb.com/title/tt0244504/,7.1,1394.0,6240.0,2000.0,video.movie,20,7,5,4,15,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,happy
286,3428,titles03/index.html.3252,tt0250067,The Trip (2002),the trip,http://www.imdb.com/title/tt0250067/,7.2,2795.0,5700.0,2002.0,video.movie,3,1,20,6,205,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,happy
287,3449,titles03/index.html.3279,tt0255067,Allein unter Nachbarn (2000),allein unter nachbarn,http://www.imdb.com/title/tt0255067/,7.4,6188.0,6600.0,2000.0,video.movie,20,18,0,0,27,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
288,3452,titles03/index.html.3281,tt0255575,Saturday Night Live: The Best of Dana Carvey (1999),saturday night live the best of dana carvey,http://www.imdb.com/title/tt0255575/,7.4,394.0,5340.0,1999.0,video.tv,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
289,3455,titles03/index.html.3284,tt0255820,Return to Babylon (2013),return to babylon,http://www.imdb.com/title/tt0255820/,7.1,77.0,4500.0,2013.0,video.movie,0,0,3,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
290,3462,titles03/index.html.3298,tt0258760,Lammbock (2001),lammbock,http://www.imdb.com/title/tt0258760/,7.4,6153.0,5580.0,2001.0,video.movie,1,1,4,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
291,3486,titles03/index.html.3322,tt0265343,Monsoon Wedding (2001),monsoon wedding,http://www.imdb.com/title/tt0265343/,7.4,16969.0,6840.0,2001.0,video.movie,6,10,30,225,212,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,happy
292,3499,titles03/index.html.3339,tt0268126,Adaption. (2002),adaption,http://www.imdb.com/title/tt0268126/,7.8,118129.0,6840.0,2002.0,video.movie,53,51,37,133,694,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
293,3560,titles03/index.html.3412,tt0283832,8 Frauen (2002),frauen,http://www.imdb.com/title/tt0283832/,7.1,20355.0,6660.0,2002.0,video.movie,10,25,30,7,158,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,happy
294,3561,titles03/index.html.3413,tt0283900,Barcelona für ein Jahr (2002),barcelona f r ein jahr,http://www.imdb.com/title/tt0283900/,7.3,28588.0,7320.0,2002.0,video.movie,8,9,16,44,142,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
295,3565,titles03/index.html.3417,tt0284363,Ich habe den englischen König bedient (2006),ich habe den englischen k nig bedient,http://www.imdb.com/title/tt0284363/,7.4,5267.0,7200.0,2006.0,video.movie,8,8,4,3,27,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,happy
296,3611,titles03/index.html.3475,tt0296042,Ichi the Killer (2001),ichi the killer,http://www.imdb.com/title/tt0296042/,7.2,35280.0,7740.0,2001.0,video.movie,7,2,11,5,263,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
297,3612,titles03/index.html.3476,tt0296251,Ein Tag mit meinem Bruder (TV Movie 2002),ein tag mit meinem bruder tv movie,http://www.imdb.com/title/tt0296251/,7.9,2309.0,6720.0,2002.0,video.movie,1,0,0,0,95,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
298,3624,titles03/index.html.3492,tt0299658,Chicago (2002),chicago,http://www.imdb.com/title/tt0299658/,7.2,139341.0,6780.0,2002.0,video.movie,42,57,99,197,998,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,happy
299,3630,titles03/index.html.3503,tt0302886,Old School - Wir lassen absolut nichts anbrennen (2003),old school wir lassen absolut nichts anbrennen,http://www.imdb.com/title/tt0302886/,7.2,159548.0,5460.0,2003.0,video.movie,0,0,52,682,400,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy
300,125,titles01/tt0099685,tt0099685,GoodFellas - Drei Jahrzehnte in der Mafia (1990),goodfellas drei jahrzehnte in der mafia,http://www.imdb.com/title/tt0099685/,8.8,515242.0,8760.0,1990.0,video.movie,40,23,68,1504,883,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
301,132,titles01/tt0107207,tt0107207,Im Namen des Vaters (1993),im namen des vaters,http://www.imdb.com/title/tt0107207/,8.2,74591.0,7980.0,1993.0,video.movie,9,15,25,318,139,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sad
302,133,titles01/tt0108052,tt0108052,Schindlers Liste (1993),schindlers liste,http://www.imdb.com/title/tt0108052/,8.9,599579.0,11700.0,1993.0,video.movie,70,25,52,857,1095,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
303,141,titles01/tt0112573,tt0112573,Braveheart (1995),braveheart,http://www.imdb.com/title/tt0112573/,8.4,523797.0,10620.0,1995.0,video.movie,19,20,89,975,1008,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
304,142,titles01/tt0112641,tt0112641,Casino (1995),casino,http://www.imdb.com/title/tt0112641/,8.2,236730.0,10680.0,1995.0,video.movie,3,7,69,550,498,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
305,181,titles01/tt0253474,tt0253474,Der Pianist (2002),der pianist,http://www.imdb.com/title/tt0253474/,8.5,331248.0,9000.0,2002.0,video.movie,49,47,74,700,718,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sad
306,184,titles01/tt0268978,tt0268978,A Beautiful Mind - Genie und Wahnsinn (2001),a beautiful mind genie und wahnsinn,http://www.imdb.com/title/tt0268978/,8.2,389925.0,8100.0,2001.0,video.movie,28,51,85,1192,1123,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
307,192,titles01/tt0363163,tt0363163,Der Untergang (2004),der untergang,http://www.imdb.com/title/tt0363163/,8.3,184234.0,9360.0,2004.0,video.movie,18,17,16,432,532,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
308,196,titles01/tt0395169,tt0395169,Hotel Ruanda (2004),hotel ruanda,http://www.imdb.com/title/tt0395169/,8.2,195628.0,7260.0,2004.0,video.movie,14,34,27,461,582,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
309,197,titles01/tt0401383,tt0401383,Schmetterling und Taucherglocke (2007),schmetterling und taucherglocke,http://www.imdb.com/title/tt0401383/,8.1,75965.0,6720.0,2007.0,video.movie,56,41,33,337,167,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
310,211,titles01/tt0758758,tt0758758,Into the Wild (2007),into the wild,http://www.imdb.com/title/tt0758758/,8.2,292747.0,8880.0,2007.0,video.movie,18,43,67,880,683,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
311,227,titles01/tt1220719,tt1220719,Ip Man (2008),ip man,http://www.imdb.com/title/tt1220719/,8.1,101486.0,6360.0,2008.0,video.movie,12,10,13,406,129,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
312,237,titles01/tt1504320,tt1504320,The King's Speech (2010),the king s speech,http://www.imdb.com/title/tt1504320/,8.1,325645.0,7080.0,2010.0,video.movie,86,104,27,5060,592,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
313,239,titles01/tt1675434,tt1675434,Ziemlich beste Freunde (2011),ziemlich beste freunde,http://www.imdb.com/title/tt1675434/,8.6,286016.0,6720.0,2011.0,video.movie,25,31,18,457,245,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
314,243,titles01/tt1979320,tt1979320,Rush - Alles für den Sieg (2013),rush alles f r den sieg,http://www.imdb.com/title/tt1979320/,8.3,142959.0,7380.0,2013.0,video.movie,4,33,51,1573,352,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
315,244,titles01/tt2024544,tt2024544,12 Years a Slave (2013),years a slave,http://www.imdb.com/title/tt2024544/,8.3,161237.0,8040.0,2013.0,video.movie,131,137,88,351,455,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
316,273,titles02/index.html.1047,tt0171804,Boys Don't Cry (1999),boys don t cry,http://www.imdb.com/title/tt0171804/,7.6,63699.0,7080.0,1999.0,video.movie,47,27,19,509,423,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
317,522,titles02/index.html.1721,tt0443272,Lincoln (2012),lincoln,http://www.imdb.com/title/tt0443272/,7.5,146016.0,9000.0,2012.0,video.movie,63,115,70,74,638,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
318,523,titles02/index.html.1724,tt0119485,Kundun (1997),kundun,http://www.imdb.com/title/tt0119485/,7.1,18709.0,8040.0,1997.0,video.movie,5,4,25,83,114,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
319,528,titles02/index.html.1730,tt0892255,Che: Part One (2008),che part one,http://www.imdb.com/title/tt0892255/,7.2,32227.0,8040.0,2008.0,video.movie,3,9,18,69,70,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
320,615,titles02/index.html.2034,tt0765429,American Gangster (2007),american gangster,http://www.imdb.com/title/tt0765429/,7.8,264349.0,9420.0,2007.0,video.movie,9,30,103,1108,440,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
321,649,titles02/index.html.2204,tt0119008,Donnie Brasco (1997),donnie brasco,http://www.imdb.com/title/tt0119008/,7.8,178966.0,7620.0,1997.0,video.movie,5,9,77,355,219,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
322,715,titles02/index.html.2428,tt0099077,Zeit des Erwachens (1990),zeit des erwachens,http://www.imdb.com/title/tt0099077/,7.7,70252.0,7260.0,1990.0,video.movie,6,7,24,72,157,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
323,719,titles02/index.html.2433,tt1535109,Captain Phillips (2013),captain phillips,http://www.imdb.com/title/tt1535109/,8.0,176065.0,8040.0,2013.0,video.movie,16,68,62,2861,411,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sad
324,720,titles02/index.html.2434,tt1210166,Die Kunst zu gewinnen - Moneyball (2011),die kunst zu gewinnen moneyball,http://www.imdb.com/title/tt1210166/,7.6,221172.0,7980.0,2011.0,video.movie,20,42,60,4184,289,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
325,737,titles02/index.html.2490,tt0964517,The Fighter (2010),the fighter,http://www.imdb.com/title/tt0964517/,7.9,200800.0,6960.0,2010.0,video.movie,42,55,100,5677,366,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
326,803,titles02/index.html.2736,tt0093389,Der letzte Kaiser (1987),der letzte kaiser,http://www.imdb.com/title/tt0093389/,7.8,53698.0,9780.0,1987.0,video.movie,44,13,46,270,119,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
327,804,titles02/index.html.2737,tt0986233,Hunger (2008),hunger,http://www.imdb.com/title/tt0986233/,7.6,36844.0,5760.0,2008.0,video.movie,36,22,14,1313,121,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
328,805,titles02/index.html.2738,tt1285016,The Social Network (2010),the social network,http://www.imdb.com/title/tt1285016/,7.8,334871.0,7200.0,2010.0,video.movie,102,86,159,11716,650,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
329,824,titles02/index.html.2790,tt0352248,Das Comeback (2005),das comeback,http://www.imdb.com/title/tt0352248/,8.0,122726.0,8640.0,2005.0,video.movie,14,26,160,426,508,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
330,825,titles02/index.html.2791,tt0174856,Hurricane (1999),hurricane,http://www.imdb.com/title/tt0174856/,7.5,61075.0,8760.0,1999.0,video.movie,7,15,49,74,252,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
331,827,titles02/index.html.2793,tt0412080,Mit Herz und Hand (2005),mit herz und hand,http://www.imdb.com/title/tt0412080/,7.9,37508.0,7620.0,2005.0,video.movie,10,5,18,22,244,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
332,828,titles02/index.html.2794,tt0878804,Blind Side - Die große Chance (2009),blind side die gro e chance,http://www.imdb.com/title/tt0878804/,7.7,154322.0,7740.0,2009.0,video.movie,7,22,38,3996,373,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
333,829,titles02/index.html.2795,tt0108002,Touchdown - Sein Ziel ist der Sieg (1993),touchdown sein ziel ist der sieg,http://www.imdb.com/title/tt0108002/,7.5,33458.0,6840.0,1993.0,video.movie,2,1,23,118,146,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
334,830,titles02/index.html.2796,tt0445990,Unbesiegbar - Der Traum seines Lebens (2006),unbesiegbar der traum seines lebens,http://www.imdb.com/title/tt0445990/,7.1,38213.0,6300.0,2006.0,video.movie,0,0,49,197,137,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
335,831,titles02/index.html.2797,tt0355702,Dogtown Boys (2005),dogtown boys,http://www.imdb.com/title/tt0355702/,7.1,35636.0,6420.0,2005.0,video.movie,1,7,98,217,192,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
336,834,titles02/index.html.2800,tt0469903,The Express (2008),the express,http://www.imdb.com/title/tt0469903/,7.3,12791.0,7800.0,2008.0,video.movie,1,2,36,155,43,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
